,Catalog Number - USNM,Kind of Object,Special Collections,Specimen Count,Current Identification,Other Identifications,Name Hierarchy,Order,Family,Type Status,Type Citations,Common Name (Name : Language),Date Collected,Ocean,Sea/Gulf,Country,Island,Province/State,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Expedition,Collector(s),Field Number(s),Sex/Stage,Preparation Details (Preparation:Remarks),Measurements,Notes,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
1128,654986,Specimen/Lot,,1,Lonchura malacca,,Lonchura malacca : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,14 May 1904,,,Philippines,Mindanao,,Zamboanga,,,,,"Mearns, E. A.",,Unknown/Chick,Alcoholic: Whole,,Originally cataloged as lot of 3 specimens under USNM 19865,,,,,,,,,25 May 2017 18:08:00,http://n2t.net/ark:/65665/3eb659a65-d20a-4845-9f3a-0f79570c2a46
1129,202242,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,1 Jun 1907,,,Philippines,Luzon,,Casiguran,,,,,"Mearns, E. A.; Carpenter, W. D.; Freer, P. C.",15250; 73,Male,Skin: Whole,,,,,,,,,,,18 Apr 2017 12:24:00,http://n2t.net/ark:/65665/3c22aa05f-0736-4192-859e-273568f34ef7
1130,192314,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,12 Jul 1904,,,Philippines,Mindanao,Davao del Sur,"Mount Apo, Todaya",,,1219,,"Mearns, E. A.",13729,Male/Adult,Skin: Whole,,parent taken with 3 eggs,,,,,,,,,18 Apr 2017 12:24:00,http://n2t.net/ark:/65665/39b162e61-c6e9-4251-9f02-5aa948d82fba
1131,200960,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,28 Mar 1906,,,Philippines,Mindanao,Zamboanga Del Sur,"Zamboanga, 9 mi E, Mercedes",,,,,"Mearns, E. A.",14019,Male,Skin: Whole,,,,,,,,,,,18 Apr 2017 12:24:00,http://n2t.net/ark:/65665/3247faa87-3ae3-483b-a203-56f5d6908150
1132,208452,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,8 May 1907,,,Philippines,Luzon,Benguet,Trinidad Lake,,,,,"Mearns, E. A.",15150,Male,Skin: Whole,,,,,,,,,,,18 Apr 2017 12:24:00,http://n2t.net/ark:/65665/3109b6bec-a6c2-43b8-863a-c78a1ed3166b
1133,190274,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,11 Aug 1903,,,Philippines,Mindanao,Lanao Region,Pantar,,,,,"Mearns, E. A.",12874,Male/Adult,Skin: Whole,,,,,,,,,,,18 Apr 2017 12:24:00,http://n2t.net/ark:/65665/3e76e8c01-9b05-49f1-9330-ba4b3788e7e1
1134,190278,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,16 Aug 1903,,,Philippines,Mindanao,Lanao Region,Pantar,,,,,"Mearns, E. A.",12913,Male/Adult,Skin: Whole,,,,,,,,,,,18 Apr 2017 12:24:00,http://n2t.net/ark:/65665/3644b0046-7ac9-459d-b92b-02ad98439157
1135,190279,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,16 Aug 1903,,,Philippines,Mindanao,Lanao Region,Pantar,,,,,"Mearns, E. A.",12914,Male/Adult,Skin: Whole,,,,,,,,,,,18 Apr 2017 12:24:00,http://n2t.net/ark:/65665/35da09f28-c1d9-449b-b4bb-95f3ae4b7e3f
1136,202237,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,8 Mar 1907,,,Philippines,Luzon,Ilocos Norte,Laoag,,,,,"Mearns, E. A.",15024,Male/Adult,Skin: Whole,,,,,,,,,,,18 Apr 2017 12:24:00,http://n2t.net/ark:/65665/30c4d6bb1-7a70-4d71-97dd-8b00a53426f5
1137,202239,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,8 Mar 1907,,,Philippines,Luzon,Ilocos Norte,Laoag,,,,,"Mearns, E. A.",15026,Male/Adult,Skin: Whole,,,,,,,,,,,18 Apr 2017 12:24:00,http://n2t.net/ark:/65665/3d22d8af1-16f2-4ec5-826e-68634d53f0c1
1138,208453,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,8 May 1907,,,Philippines,Luzon,Benguet,Trinidad Lake,,,,,"Mearns, E. A.",15151,Male,Skin: Whole,,,,,,,,,,,18 Apr 2017 12:24:00,http://n2t.net/ark:/65665/37105efee-ed72-48ce-8f4c-a0e58d40c06a
1139,208454,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,8 May 1907,,,Philippines,Luzon,Benguet,Trinidad Lake,,,,,"Mearns, E. A.",15152,Male,Skin: Whole,,,,,,,,,,,18 Apr 2017 12:24:00,http://n2t.net/ark:/65665/3e74ff93f-ad72-4a99-87ca-1e1d297c651d
1140,208455,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,8 May 1907,,,Philippines,Luzon,Benguet,Trinidad Lake,,,,,"Mearns, E. A.",15153,Male,Skin: Whole,,,,,,,,,,,18 Apr 2017 12:24:00,http://n2t.net/ark:/65665/3aaef7306-fe1c-4881-b295-ffc90086a1de
1141,202247,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,1 Jun 1907,,,Philippines,Luzon,,Casiguran,,,,,"Mearns, E. A.; Carpenter, W. D.; Freer, P. C.",15255; 78,Male/Immature,Skin: Whole,,,,,,,,,,,25 Apr 2017 18:32:00,http://n2t.net/ark:/65665/3c268beae-f4ed-49d0-b93f-29d724f6e292
1142,202248,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,1 Jun 1907,,,Philippines,Luzon,,Casiguran,,,,,"Mearns, E. A.; Carpenter, W. D.; Freer, P. C.",15256; 79,Male/Immature,Skin: Whole,,,,,,,,,,,25 Apr 2017 18:32:00,http://n2t.net/ark:/65665/3fd74da08-878e-46e1-be8e-5597b505f6cc
1143,202236,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,26 Jan 1907,,,Philippines,Luzon,Ilocos Norte,Laoag,,,,,"Mearns, E. A.",14803,Unknown/Adult,Skin: Whole,,,,,,,,,,,25 Apr 2017 18:41:00,http://n2t.net/ark:/65665/31eb5922b-a7cb-49e3-9197-48d43360cd7e
1144,202244,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,1 Jun 1907,,,Philippines,Luzon,,Casiguran,,,,,"Mearns, E. A.; Carpenter, W. D.; Freer, P. C.",15252; 75,Female/Immature,Skin: Whole,,,,,,,,,,,25 Apr 2017 18:41:00,http://n2t.net/ark:/65665/3ce381b2f-b348-47f5-94aa-5f3eb89523ca
1145,191901,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,26 Feb 1904,,,Philippines,Cagayan Sulu Islands,Tawi-Tawi,Cagayan Sulu Island,7.0107,118.48,,,"Mearns, E. A.",13388,Unknown/Juvenile,Skin: Whole,,,,,,,,,,,25 Apr 2017 18:41:00,http://n2t.net/ark:/65665/30098ab0c-2452-4882-86b0-e853a748213a
1146,191900,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,25 Feb 1904,,,Philippines,Cagayan Sulu Islands,Tawi-Tawi,Cagayan Sulu Island,7.0107,118.48,,,"Mearns, E. A.",13366,Female/Adult,Skin: Whole,,,,,,,,,,,25 Apr 2017 18:41:00,http://n2t.net/ark:/65665/3dbbe3e99-4d49-4f03-8b3a-363251ef16fd
1147,202240,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,8 Mar 1907,,,Philippines,Luzon,Ilocos Norte,Laoag,,,,,"Mearns, E. A.",15027,Female/Adult,Skin: Whole,,,,,,,,,,,25 Apr 2017 18:41:00,http://n2t.net/ark:/65665/377e61f4e-b483-49df-b1e7-37d1949b9396
1148,202243,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,1 Jun 1907,,,Philippines,Luzon,,Casiguran,,,,,"Mearns, E. A.; Carpenter, W. D.; Freer, P. C.",15251; 74,Male/Immature,Skin: Whole,,,,,,,,,,,25 Apr 2017 18:41:00,http://n2t.net/ark:/65665/359590ff2-03e4-4b51-91ff-43b0cf595b4c
1149,208457,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,8 May 1907,,,Philippines,Luzon,Benguet,Trinidad Lake,,,,,"Mearns, E. A.",15155,Female,Skin: Whole,,,,,,,,,,,25 Apr 2017 18:41:00,http://n2t.net/ark:/65665/3b4600df1-19e1-4d6e-ba97-543478678a1f
1150,191899,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,25 Feb 1904,,,Philippines,Cagayan Sulu Islands,Tawi-Tawi,Cagayan Sulu Island,7.0107,118.48,,,"Mearns, E. A.",13375,Female,Skin: Whole,,,,,,,,,,,25 Apr 2017 18:41:00,http://n2t.net/ark:/65665/3c1df29fa-55de-4a07-9dcb-afd3043873d2
1151,202235,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,26 Jan 1907,,,Philippines,Luzon,Ilocos Norte,Laoag,,,,,"Mearns, E. A.",14802,Unknown/Adult,Skin: Whole,,,,,,,,,,,25 Apr 2017 18:41:00,http://n2t.net/ark:/65665/30c0d45c1-d5a7-45db-814f-d236ac4e2344
1152,202245,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,1 Jun 1907,,,Philippines,Luzon,,Casiguran,,,,,"Mearns, E. A.; Carpenter, W. D.; Freer, P. C.",15253; 76,Female/Immature,Skin: Whole,,,,,,,,,,,25 Apr 2017 18:41:00,http://n2t.net/ark:/65665/36fa884c9-e69d-4537-a8db-3292a36ddede
1153,208456,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,8 May 1907,,,Philippines,Luzon,Benguet,Trinidad Lake,,,,,"Mearns, E. A.",15154,Female,Skin: Whole,,,,,,,,,,,25 Apr 2017 18:41:00,http://n2t.net/ark:/65665/3b9fc2db7-1097-4950-8e4c-a91d0e7cf747
1154,190275,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,11 Aug 1903,,,Philippines,Mindanao,Lanao Region,Pantar,,,,,"Mearns, E. A.",12875,Female/Adult,Skin: Whole,,,,,,,,,,,25 Apr 2017 18:41:00,http://n2t.net/ark:/65665/305298128-157c-4e82-ba4f-3203aa055ca7
1155,202238,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,8 Mar 1907,,,Philippines,Luzon,Ilocos Norte,Laoag,,,,,"Mearns, E. A.",15025,Female/Adult,Skin: Whole,,,,,,,,,,,25 Apr 2017 18:41:00,http://n2t.net/ark:/65665/3aefa343c-9b7d-45f8-86f6-d9ee749a1abc
1156,202246,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,1 Jun 1907,,,Philippines,Luzon,,Casiguran,,,,,"Mearns, E. A.; Carpenter, W. D.; Freer, P. C.",15254; 77,Female/Immature,Skin: Whole,,,,,,,,,,,25 Apr 2017 18:41:00,http://n2t.net/ark:/65665/3fe81d32a-f093-4228-9c1a-d4b796e3f77b
1157,190277,Specimen/Lot,,1,Lonchura malacca jagori,,Lonchura malacca jagori : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Chestnut Mannikin,11 Aug 1903,,,Philippines,Mindanao,Lanao Region,Pantar,,,,,"Mearns, E. A.",12877,Female/Adult,Skin: Whole,,,,,,,,,,,25 Apr 2017 18:41:00,http://n2t.net/ark:/65665/3eacf9f7c-76cf-45d2-a5dd-a7aade340e0b
1158,223418,Specimen/Lot,,1,Lonchura punctulata,,Lonchura punctulata : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Nutmeg Mannikin,29 Jun 1907,,,Philippines,Luzon,,,,,,,"Mearns, E. A.",14821,unknown/Adult,Alcoholic: Whole,,,,,,,,,,,13 Aug 2014 13:01:00,http://n2t.net/ark:/65665/38eaeedbf-94e6-475c-a138-ecccf89e8e73
1159,223419,Specimen/Lot,,1,Lonchura punctulata,,Lonchura punctulata : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Nutmeg Mannikin,29 Jun 1907,,,Philippines,Luzon,,,,,,,"Mearns, E. A.",,unknown/Adult,Alcoholic: Whole,,,,,,,,,,,13 Aug 2014 13:01:00,http://n2t.net/ark:/65665/3521d02b0-3254-4139-9944-b63599570be1
1160,202255,Specimen/Lot,,1,Lonchura punctulata cabanisi,,Lonchura punctulata cabanisi : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Nutmeg Mannikin,23 Jan 1907,,,Philippines,Luzon,Ilocos Norte,Laoag,,,,,"Mearns, E. A.",14766,Female/Immature,Skin: Whole,,,,,,,,,,,17 Apr 2017 19:27:00,http://n2t.net/ark:/65665/32784b689-9182-4059-a469-8df0b0c023bf
1161,202264,Specimen/Lot,,1,Lonchura punctulata cabanisi,,Lonchura punctulata cabanisi : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Nutmeg Mannikin,28 Dec 1906,,,Philippines,Luzon,Benguet,Baguio,,,,,"Mearns, E. A.",14622,Male/Immature,Skin: Whole,,,,,,,,,,,17 Apr 2017 19:27:00,http://n2t.net/ark:/65665/3ed50d03c-e413-4b7b-91c1-88391e5875f5
1162,208460,Specimen/Lot,,1,Lonchura punctulata cabanisi,,Lonchura punctulata cabanisi : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Nutmeg Mannikin,10 Jul 1907,,,Philippines,Luzon,Benguet,Baguio,,,,,"Mearns, E. A.",15304,Female,Skin: Whole,,,,,,,,,,,17 Apr 2017 19:27:00,http://n2t.net/ark:/65665/36421f1a7-3c5b-4f06-800e-1001a24d9b57
1163,202250,Specimen/Lot,,1,Lonchura punctulata cabanisi,,Lonchura punctulata cabanisi : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Nutmeg Mannikin,23 Jan 1907,,,Philippines,Luzon,Ilocos Norte,Laoag,,,,,"Mearns, E. A.",14761,Male/Adult,Skin: Whole,,,,,,,,,,,17 Apr 2017 19:27:00,http://n2t.net/ark:/65665/387f7d31d-3328-40e9-b793-db8e57b702c5
1164,202251,Specimen/Lot,,1,Lonchura punctulata cabanisi,,Lonchura punctulata cabanisi : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Nutmeg Mannikin,23 Jan 1907,,,Philippines,Luzon,Ilocos Norte,Laoag,,,,,"Mearns, E. A.",14762,Male/Immature,Skin: Whole,,,,,,,,,,,17 Apr 2017 19:27:00,http://n2t.net/ark:/65665/32dac45ac-621e-4c31-9a62-06d063e492f1
1165,202252,Specimen/Lot,,1,Lonchura punctulata cabanisi,,Lonchura punctulata cabanisi : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Nutmeg Mannikin,23 Jan 1907,,,Philippines,Luzon,Ilocos Norte,Laoag,,,,,"Mearns, E. A.",14763,Male/Immature,Skin: Whole,,,,,,,,,,,17 Apr 2017 19:27:00,http://n2t.net/ark:/65665/36b4b3c84-f8e7-425b-86b1-f0db1237e9ff
1166,202253,Specimen/Lot,,1,Lonchura punctulata cabanisi,,Lonchura punctulata cabanisi : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Nutmeg Mannikin,23 Jan 1907,,,Philippines,Luzon,Ilocos Norte,Laoag,,,,,"Mearns, E. A.",14764,Female/Immature,Skin: Whole,,,,,,,,,,,17 Apr 2017 19:27:00,http://n2t.net/ark:/65665/3005c9650-e237-4c07-99f0-5ed0848eb60d
1167,202254,Specimen/Lot,,1,Lonchura punctulata cabanisi,,Lonchura punctulata cabanisi : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Nutmeg Mannikin,23 Jan 1907,,,Philippines,Luzon,Ilocos Norte,Laoag,,,,,"Mearns, E. A.",14765,Male/Immature,Skin: Whole,,,,,,,,,,,17 Apr 2017 19:27:00,http://n2t.net/ark:/65665/35f151286-187a-4bb3-9e20-0980c17a44bb
1168,202258,Specimen/Lot,,1,Lonchura punctulata cabanisi,,Lonchura punctulata cabanisi : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Nutmeg Mannikin,29 Jan 1907,,,Philippines,Luzon,Ilocos Norte,Laoag,,,,,"Mearns, E. A.",14818,Female/Adult,Skin: Whole,,,,,,,,,,,17 Apr 2017 19:27:00,http://n2t.net/ark:/65665/31c91fe89-2c79-4e52-8a94-f99046fc8c19
1169,202259,Specimen/Lot,,1,Lonchura punctulata cabanisi,,Lonchura punctulata cabanisi : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Nutmeg Mannikin,29 Jan 1907,,,Philippines,Luzon,Ilocos Norte,Laoag,,,,,"Mearns, E. A.",14820,Female/Immature,Skin: Whole,,,,,,,,,,,17 Apr 2017 19:27:00,http://n2t.net/ark:/65665/304bb71cb-aec3-4b09-8a53-3fd0a2abfe2d
1170,202260,Specimen/Lot,,1,Lonchura punctulata cabanisi,,Lonchura punctulata cabanisi : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Nutmeg Mannikin,8 Feb 1907,,,Philippines,Luzon,Ilocos Norte,Laoag,,,,,"Mearns, E. A.",14879,Female/Adult,Skin: Whole,,,,,,,,,,,17 Apr 2017 19:27:00,http://n2t.net/ark:/65665/38a688feb-1d06-44ee-925c-ba8281a475b1
1171,202249,Specimen/Lot,,1,Lonchura punctulata cabanisi,,Lonchura punctulata cabanisi : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Nutmeg Mannikin,23 Jan 1907,,,Philippines,Luzon,Ilocos Norte,Laoag,,,,,"Mearns, E. A.",14760,Female/Adult,Skin: Whole,,,,,,,,,,,17 Apr 2017 19:27:00,http://n2t.net/ark:/65665/39f8a375a-dbc2-48e7-ab98-5a8ef1d5781f
1172,202256,Specimen/Lot,,1,Lonchura punctulata cabanisi,,Lonchura punctulata cabanisi : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Nutmeg Mannikin,26 Jan 1907,,,Philippines,Luzon,Ilocos Norte,Laoag,,,,,"Mearns, E. A.",14804,Unknown/Adult,Skin: Whole,,,,,,,,,,,17 Apr 2017 19:27:00,http://n2t.net/ark:/65665/35b2258d0-3a6b-4b33-a64a-4395948281f9
1173,202261,Specimen/Lot,,1,Lonchura punctulata cabanisi,,Lonchura punctulata cabanisi : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Nutmeg Mannikin,8 Feb 1907,,,Philippines,Luzon,Ilocos Norte,Laoag,,,,,"Mearns, E. A.",14880,Male/Adult,Skin: Whole,,,,,,,,,,,17 Apr 2017 19:27:00,http://n2t.net/ark:/65665/3095b276c-c309-4dc1-a3ef-ea9bc4d164ad
1174,202262,Specimen/Lot,,1,Lonchura punctulata cabanisi,,Lonchura punctulata cabanisi : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Nutmeg Mannikin,8 Feb 1907,,,Philippines,Luzon,Ilocos Norte,Laoag,,,,,"Mearns, E. A.",14881,Male/Immature,Skin: Whole,,,,,,,,,,,17 Apr 2017 19:27:00,http://n2t.net/ark:/65665/3ce0bf970-cf12-486d-90ac-aa6bb45c95ea
1175,208459,Specimen/Lot,,1,Lonchura punctulata cabanisi,,Lonchura punctulata cabanisi : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Nutmeg Mannikin,10 Jul 1907,,,Philippines,Luzon,Benguet,Baguio,,,,,"Mearns, E. A.",15303,Female,Skin: Whole,,,,,,,,,,,17 Apr 2017 19:27:00,http://n2t.net/ark:/65665/325f419ad-7298-49a0-8a7a-27d49db8b751
1176,208463,Specimen/Lot,,1,Lonchura punctulata cabanisi,,Lonchura punctulata cabanisi : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Nutmeg Mannikin,12 Jul 1907,,,Philippines,Luzon,Benguet,Baguio,,,,,"Mearns, E. A.",15313,Female,Skin: Whole,,,,,,,,,,,17 Apr 2017 19:27:00,http://n2t.net/ark:/65665/36d92545c-7493-4eb6-ba2b-760a73e83807
1177,208464,Specimen/Lot,,1,Lonchura punctulata cabanisi,,Lonchura punctulata cabanisi : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Nutmeg Mannikin,12 Jul 1907,,,Philippines,Luzon,Benguet,Baguio,,,,,"Mearns, E. A.",15314,Male,Skin: Whole,,,,,,,,,,,17 Apr 2017 19:27:00,http://n2t.net/ark:/65665/34f9a7964-5787-4591-ac56-a477679c6c8f
1178,202263,Specimen/Lot,,1,Lonchura punctulata cabanisi,,Lonchura punctulata cabanisi : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Nutmeg Mannikin,8 Feb 1907,,,Philippines,Luzon,Ilocos Norte,Laoag,,,,,"Mearns, E. A.",14882,Female/Immature,Skin: Whole,,,,,,,,,,,17 Apr 2017 19:27:00,http://n2t.net/ark:/65665/3ddb5f739-2f40-46d7-a4d2-5354c57891ea
1179,208458,Specimen/Lot,,1,Lonchura punctulata cabanisi,,Lonchura punctulata cabanisi : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Nutmeg Mannikin,10 Jul 1907,,,Philippines,Luzon,Benguet,Baguio,,,,,"Mearns, E. A.",15302,Female,Skin: Whole,,,,,,,,,,,17 Apr 2017 19:27:00,http://n2t.net/ark:/65665/3e3ef68e0-92a3-48cb-ad85-ef91c52c45ee
1180,208461,Specimen/Lot,,1,Lonchura punctulata cabanisi,,Lonchura punctulata cabanisi : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Nutmeg Mannikin,10 Jul 1907,,,Philippines,Luzon,Benguet,Baguio,,,,,"Mearns, E. A.",15305,Female,Skin: Whole,,,,,,,,,,,17 Apr 2017 19:27:00,http://n2t.net/ark:/65665/331891b3e-f6b8-4b5b-a02a-68c647711961
1181,208465,Specimen/Lot,,1,Lonchura punctulata cabanisi,,Lonchura punctulata cabanisi : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Nutmeg Mannikin,3 Jul 1907,,,Philippines,Luzon,Benguet,Baguio,,,,,"Mearns, E. A.",15328,Male,Skin: Whole,,,,,,,,,,,17 Apr 2017 19:27:00,http://n2t.net/ark:/65665/358fa1a86-e8fc-42c7-959e-97fee2475d00
1182,208466,Specimen/Lot,,1,Lonchura punctulata cabanisi,,Lonchura punctulata cabanisi : Estrildidae : Passeriformes : Aves : Chordata,Passeriformes,Estrildidae,,,Nutmeg Mannikin,3 Jul 1907,,,Philippines,Luzon,Benguet,Baguio,,,,,"Mearns, E. A.",15329,Male,Skin: Whole,,,,,,,,,,,17 Apr 2017 19:27:00,http://n2t.net/ark:/65665/315914063-d1b5-4894-ba96-779307d02db5
1183,223412,Specimen/Lot,,1,Lophozosterops goodfellowi,,Lophozosterops goodfellowi : Zosteropidae : Passeriformes : Aves : Chordata,Passeriformes,Zosteropidae,,,,31 May 1906,,,Philippines,,,Mindanao,,,,,"Mearns, E. A.",14252,unknown/Adult,Alcoholic: Whole:many feathers missing,,,,,,,,,,,13 Aug 2014 12:47:00,http://n2t.net/ark:/65665/3418cb500-c22d-4336-9d1e-67f3c4047f58
1184,223413,Specimen/Lot,,1,Lophozosterops goodfellowi,,Lophozosterops goodfellowi : Zosteropidae : Passeriformes : Aves : Chordata,Passeriformes,Zosteropidae,,,,31 May 1906,,,Philippines,,,Mindanao,,,,,"Mearns, E. A.",14253,unknown/Adult,Alcoholic: Whole:many feathers missing,,,,,,,,,,,13 Aug 2014 12:47:00,http://n2t.net/ark:/65665/3406911bd-da4b-4acb-8448-9b58482166fd
1185,192187,Specimen/Lot,,1,Lophozosterops goodfellowi goodfellowi,,Lophozosterops goodfellowi goodfellowi : Zosteropidae : Passeriformes : Aves : Chordata,Passeriformes,Zosteropidae,,,,18 Jun 1904,,,Philippines,Mindanao,Davao del Sur / North Cotabato,Mount Apo,6.989439999999999,125.27,1829,,"Mearns, E. A.",13517,Female/Adult,Skin: Whole,,Bogobo name: Kah-taa-mogue,,,,,,,,,24 Nov 2015 18:54:00,http://n2t.net/ark:/65665/305331dee-96f0-4072-bdfc-4d7b5e465d23
