Museum,Museum Abbreviation,Catalog Number,Special Collections,Kind of Object,Specimen Count,Current Identification,Other Identifications,Name Hierarchy,Order,Family,Type Status,Type Citations,Date Collected,Ocean,Sea/Gulf,Bay/Sound,Island Name,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Collector(s),Other Numbers (Type: Value),Sex/Stage,Preparation Details (Preparation:Remarks),Microhabitat Description,Reproductive Condition,Progeny Details,Measurements,Stomach Contents,Collection Method,Number of Individuals,Sexual Maturity,Physical Maturity,Specimen Condition,Injury,Parasite,Bibliography,Notes,Genetic Sample Type,Biorepository Number,Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Depleted?,Record Last Modified,EZID
,"USNM","144830","","Specimen/Lot",1,"Pteropus hypomelanus cagayanus","","Pteropus hypomelanus cagayanus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","18 Jan 1907","","","","Luzon","Philippines","Ilocos Norte Province","","San Miguel","","","","Mearns, E. A.","Mammals Field Number: 6372","Unknown : Embryo","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/3b905c879-c348-48b0-ac52-a8c803eb2f32"
,"USNM","144831","","Specimen/Lot",1,"Pteropus hypomelanus cagayanus","","Pteropus hypomelanus cagayanus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","3 Feb 1907","","","","Luzon","Philippines","Ilocos Norte Province","","San Miguel","","","","Mearns, E. A.","Mammals Field Number: 6379","Unknown : Embryo","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/3bdf471ab-0a4e-4e5a-b457-686268bb6419"
,"USNM","144750","","Specimen/Lot",1,"Pteropus hypomelanus cagayanus","","Pteropus hypomelanus cagayanus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","18 Jan 1907","","","","Luzon","Philippines","Ilocos Norte Province","","San Miguel","","","","Mearns, E. A.","Mammals Field Number: 6365","Female","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/3905cff3b-7d63-42dd-9d7f-94fbdc5c8a49"
,"USNM","144751","","Specimen/Lot",1,"Pteropus hypomelanus cagayanus","","Pteropus hypomelanus cagayanus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","18 Jan 1907","","","","Luzon","Philippines","Ilocos Norte Province","","San Miguel","","","","Mearns, E. A.","Mammals Field Number: 6366","Female","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/34f967b3e-61fe-4311-9428-45fa1c97c565"
,"USNM","144755","","Specimen/Lot",1,"Pteropus hypomelanus cagayanus","","Pteropus hypomelanus cagayanus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","3 Feb 1907","","","","Luzon","Philippines","Ilocos Norte Province","","San Miguel","","","","Mearns, E. A.","Mammals Field Number: 6377","Male","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/3bf75bc12-afdb-4eab-91ac-f4fe114291ee"
,"USNM","144832","","Specimen/Lot",1,"Pteropus hypomelanus cagayanus","","Pteropus hypomelanus cagayanus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","3 Feb 1907","","","","Luzon","Philippines","Ilocos Norte Province","","San Miguel","","","","Mearns, E. A.","Mammals Field Number: 6380","Unknown : Embryo","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/3ae24a35b-a1f9-405a-aa6e-c7aacfc0f578"
,"USNM","144759","","Specimen/Lot",1,"Pteropus pumilus","","Pteropus pumilus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","23 Jun 1906","","","","Mindanao","Philippines","","","Palmas Island, Mindanao, S Of","","","","Mearns, E. A.","Mammals Field Number: 6020","Female","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/3dbfe97e2-9830-4c61-8d11-c95b826c8b17"
,"USNM","144760","Types","Specimen/Lot",1,"Pteropus pumilus","Pteropus balutus Hollister, 1913","Pteropus pumilus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","Type","Hollister, N. 3 May 1913 [""1913 May 03""]. Proc. Biol. Soc. Wash. 26: 111.","23 Jan 1906","","","","Mindanao","Philippines","Davao del Sur Province","","Sarangani Group, Balut Island","","","","Mearns, E. A.","Mammals Field Number: 6021","Female : Adult","Skin; Skull:left half of braincase missing, both mandibles incomplete","Found in forest clinging to branch of deciduous tree",,,"Total Length: 190mm; Tail Length: 0mm; Wingspan Length: 855mm","","Shot","","","","","","","Fisher, R. D. & Ludwig, C. A. 24 Mar 2015 [""2015 Mar 24""]. Catalog of type specimens of recent mammals: Orders Didelphimorphia through Chiroptera (excluding Rodentia) in the National Museum of Natural History, Smithsonian Institution. Smithsonian Contributions to Zoology. 644: 1-110.","shot by 1st Lieut. Gordon Johnston, U. S. Army","","","","","","","","25 Mar 2015 20:24:00","http://n2t.net/ark:/65665/34f5f4b37-8b5e-437b-a5ca-5b2d7ed37473"
,"USNM","144739","Types","Specimen/Lot",1,"Pteropus speciosus","Pteropus mearnsi Hollister, 1913","Pteropus speciosus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","Type","Hollister, N. 3 May 1913 [""1913 May 03""]. Proc. Biol. Soc. Wash. 26: 112.","26 Jan 1906","","","","Basilan","Philippines","Basilan Province","","Isabella [= Isabela]","","","","Mearns, E. A.","Mammals Field Number: 6024","Male : Adult","Skin; Skull","",,,,"","Shot","","","","","","","Fisher, R. D. & Ludwig, C. A. 24 Mar 2015 [""2015 Mar 24""]. Catalog of type specimens of recent mammals: Orders Didelphimorphia through Chiroptera (excluding Rodentia) in the National Museum of Natural History, Smithsonian Institution. Smithsonian Contributions to Zoology. 644: 1-110.","","","","","","","","","25 Mar 2015 20:24:00","http://n2t.net/ark:/65665/3274eb970-4823-4fb8-97b9-738376da2113"
,"USNM","144745","","Specimen/Lot",1,"Pteropus speciosus","","Pteropus speciosus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","1 Apr 1906","","","","Mindanao","Philippines","","","Malanipa Island","","","","Mearns, E. A.","Mammals Field Number: 6063","Female","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/3c87b935a-9d64-4c67-b874-f41da3b1ee31"
,"USNM","144747","","Specimen/Lot",1,"Pteropus speciosus","","Pteropus speciosus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","1 Apr 1906","","","","Mindanao","Philippines","","","Malanipa Island","","","","Mearns, E. A.","Mammals Field Number: 6065","Female","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/3fe3e8b42-55d2-49f7-83f7-55db05dbe5f0"
,"USNM","144757","","Specimen/Lot",1,"Pteropus speciosus","","Pteropus speciosus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","26 Jan 1906","","","","Basilan Island","Philippines","Basilan Province","","Isabella","","","","Mearns, E. A.","Mammals Field Number: 6026","Female","Skin; Skull","",,,,"","Shot","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/31254b0ef-21c3-4c94-91eb-9643360af700"
,"USNM","144738","","Specimen/Lot",1,"Pteropus speciosus","","Pteropus speciosus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","26 Jan 1906","","","","Basilan Island","Philippines","Basilan Province","","Isabella","","","","Mearns, E. A.","Mammals Field Number: 6023","Male","Skin; Skull","",,,,"","Shot","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/38486f6ae-ebe5-4151-9ada-0d9d3a1051da"
,"USNM","144740","","Specimen/Lot",1,"Pteropus speciosus","","Pteropus speciosus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","26 Jan 1906","","","","Basilan Island","Philippines","Basilan Province","","Isabella","","","","Mearns, E. A.","Mammals Field Number: 6025","Female","Skin; Skull","",,,,"","Shot","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/35e4b7848-9070-4e1f-9dde-1a204eeb3386"
,"USNM","144743","","Specimen/Lot",1,"Pteropus speciosus","","Pteropus speciosus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","1 Apr 1906","","","","Mindanao","Philippines","","","Malanipa Island","","","","Mearns, E. A.","Mammals Field Number: 6061","Female","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/393cb7ad2-ad44-49d0-9624-b55830b276a6"
,"USNM","144742","","Specimen/Lot",1,"Pteropus speciosus","","Pteropus speciosus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","1 Apr 1906","","","","Mindanao","Philippines","","","Malanipa Island","","","","Mearns, E. A.","Mammals Field Number: 6060","Male","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/36453aa2d-68a4-4b17-acd0-21cdaa3c5110"
,"USNM","144746","","Specimen/Lot",1,"Pteropus speciosus","","Pteropus speciosus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","1 Apr 1906","","","","Mindanao","Philippines","","","Malanipa Island","","","","Mearns, E. A.","Mammals Field Number: 6064","Female","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/3712260fe-d448-4eae-b922-2c03e1aa6c79"
,"USNM","144749","","Specimen/Lot",1,"Pteropus speciosus","","Pteropus speciosus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","6 Apr 1906","","","","Mindanao","Philippines","","","","","","","Mearns, E. A.","Mammals Field Number: 6073","Male","Skull; Remainder in Fluid","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/31860c77a-6a42-432c-b2b0-089f23b8ad0b"
,"USNM","144883","","Specimen/Lot",1,"Pteropus speciosus","","Pteropus speciosus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","1 Apr 1906","","","","Mindanao","Philippines","","","Malanipa Island","","","","Mearns, E. A.","Mammals Field Number: 6123","Male : Juvenile","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/31adcb273-1edd-40c7-bd96-7229306402b5"
,"USNM","123291","Types","Specimen/Lot",1,"Pteropus vampyrus","Pteropus vampyrus lanensis; Pteropus lanensis Mearns, 1905","Pteropus vampyrus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","Type","Mearns, E. A. 1905 May 13. Proceedings of the United States National Museum. 28: 432.","7 Sep 1903","","","","Mindanao","Philippines","Lanao del Sur Province","","Pantar, camp below, near Lake Lanao","","",581,"Mearns, E. A.","Mammals Field Number: 5626","Male : Adult","Skin:somewhat stained by corrosive sublimate; Skull","",,,"Total Length: 350mm; Tail Length: 0mm; Hind Tarsus Length: 65mm; Ear notch Length: 36mm; Wingspan Length: 1385mm","","","","","","","","","Fisher, R. D. & Ludwig, C. A. 24 Mar 2015 [""2015 Mar 24""]. Catalog of type specimens of recent mammals: Orders Didelphimorphia through Chiroptera (excluding Rodentia) in the National Museum of Natural History, Smithsonian Institution. Smithsonian Contributions to Zoology. 644: 1-110.","","","","","","","","","25 Mar 2015 20:24:00","http://n2t.net/ark:/65665/3bac81c05-9aaa-4ff8-8b28-3129b07ef23b"
,"USNM","144725","","Specimen/Lot",1,"Pteropus vampyrus","Pteropus vampyrus lanensis","Pteropus vampyrus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","28 Mar 1906","","","","Mindanao","Philippines","Zamboanga Province","","Mercedes, 9 mi E of Zamboanga","","","","Mearns, E. A.","Mammals Field Number: 6055","Male","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/3b87e7617-c1c6-49ab-ace9-8ea20d36762e"
,"USNM","144727","","Specimen/Lot",1,"Pteropus vampyrus","Pteropus vampyrus lanensis","Pteropus vampyrus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","28 Mar 1906","","","","Mindanao","Philippines","","","Mercedes, 9 Mi E, Of Zamboanga","","","","Mearns, E. A.","Mammals Field Number: 6057","Female","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/38379903c-fe97-4d71-8e86-bf62926be55a"
,"USNM","144728","","Specimen/Lot",1,"Pteropus vampyrus","Pteropus vampyrus lanensis","Pteropus vampyrus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","6 Apr 1906","","","","Mindanao","Philippines","","","Zamboanga","","","","Mearns, E. A.","Mammals Field Number: 6075","Male","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/3e3878948-77d6-4750-8073-33633f009705"
,"USNM","144729","","Specimen/Lot",1,"Pteropus vampyrus","Pteropus vampyrus lanensis","Pteropus vampyrus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","2 Apr 1906","","","","Mindanao","Philippines","","","Cabo Island, Igat Bay","","","","Mearns, E. A.","Mammals Field Number: 6109","Female","Skull","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/30031c494-67be-45b5-b109-1a8eb4ddc23a"
,"USNM","144731","","Specimen/Lot",1,"Pteropus vampyrus","Pteropus vampyrus lanensis","Pteropus vampyrus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","2 Apr 1906","","","","Mindanao","Philippines","","","Cabo Island, Igat Bay","","","","Mearns, E. A.","Mammals Field Number: 6111","Female","Skull","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/38799540f-937c-4fe3-8b2f-9649a94d1987"
,"USNM","144732","","Specimen/Lot",1,"Pteropus vampyrus","Pteropus vampyrus lanensis","Pteropus vampyrus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","2 Apr 1906","","","","Mindanao","Philippines","","","Cabo Island, Igat Bay","","","","Mearns, E. A.","Mammals Field Number: 6112","Female","Skull","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/32b28e917-4c13-4a58-867f-7c7c12342ec6"
,"USNM","144763","","Specimen/Lot",1,"Pteropus vampyrus","Pteropus vampyrus lanensis","Pteropus vampyrus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","14 Jan 1907","","","","Luzon","Philippines","","","Batac","","","","Mearns, E. A.","Mammals Field Number: 6354","Female","Skull","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/31f4ab355-87fc-4ea5-934e-4ce47d437920"
,"USNM","144769","","Specimen/Lot",1,"Pteropus vampyrus","Pteropus vampyrus lanensis","Pteropus vampyrus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","14 Jan 1907","","","","Luzon","Philippines","Ilocos Norte Province","","Batac","","",9,"Mearns, E. A.","Mammals Field Number: 6360","Male","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/3daecbf04-f484-4303-9491-e5a341410612"
,"USNM","144772","","Specimen/Lot",1,"Pteropus vampyrus","Pteropus vampyrus lanensis","Pteropus vampyrus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","14 Jan 1907","","","","Luzon","Philippines","Ilocos Norte Province","","Batac","","",9,"Mearns, E. A.","Mammals Field Number: 6363","Male","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/31b3031cb-d832-4483-9ed8-fe1392ae3835"
,"USNM","144722","","Specimen/Lot",1,"Pteropus vampyrus","Pteropus vampyrus lanensis","Pteropus vampyrus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","17 Mar 1906","","","","Mindanao","Philippines","","","Mercedes","","","","Mearns, E. A.","Mammals Field Number: 6047","Male","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/3dcb2b1d8-2241-4305-92a1-04a8201cf9a5"
,"USNM","144723","","Specimen/Lot",1,"Pteropus vampyrus","Pteropus vampyrus lanensis","Pteropus vampyrus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","17 Mar 1906","","","","Mindanao","Philippines","","","Mercedes","","","","Mearns, E. A.","Mammals Field Number: 6048","Female","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/3dcd1866d-d868-40f3-ac5e-90d8abe841f9"
,"USNM","144724","","Specimen/Lot",1,"Pteropus vampyrus","Pteropus vampyrus lanensis","Pteropus vampyrus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","21 Mar 1906","","","","Mindanao","Philippines","","","Zamboanga","","","","Mearns, E. A.","Mammals Field Number: 6049","Male","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/30ffce220-f5cf-4d41-9f65-e8d20c8c0e16"
,"USNM","144726","","Specimen/Lot",1,"Pteropus vampyrus","Pteropus vampyrus lanensis","Pteropus vampyrus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","28 Mar 1906","","","","Mindanao","Philippines","","","Mercedes, 9 Mi E, Of Zamboanga","","","","Mearns, E. A.","Mammals Field Number: 6056","Male","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/32ef3ecfd-2078-48cd-8f84-01bd494286fd"
,"USNM","144730","","Specimen/Lot",1,"Pteropus vampyrus","Pteropus vampyrus lanensis","Pteropus vampyrus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","2 Apr 1906","","","","Mindanao","Philippines","","","Cabo Island, Igat Bay","","","","Mearns, E. A.","Mammals Field Number: 6110","Female","Skull","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/3c77f2c32-78be-4960-ac26-9a4fb5976523"
,"USNM","144733","","Specimen/Lot",1,"Pteropus vampyrus","Pteropus vampyrus lanensis","Pteropus vampyrus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","23 Apr 1906","","","","Mindanao","Philippines","","","Mercedes, 9 Mi E, Of Zamboanga","","","","Mearns, E. A.","Mammals Field Number: 6116","Male","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/3a5808b45-27bf-44d6-a3d1-3c8bba310bd3"
,"USNM","144734","","Specimen/Lot",1,"Pteropus vampyrus","Pteropus vampyrus lanensis","Pteropus vampyrus : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","23 Apr 1906","","","","Mindanao","Philippines","","","Mercedes, 9 Mi E, Of Zamboanga","","","","Mearns, E. A.","Mammals Field Number: 6117","Male","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/38bd32fca-51c9-4800-b0e4-18a3dc5aed37"
