Museum,Catalog Number - USNM,Special Collections,Class,Order,Family,Genus species,Other Identifications,Name Hierarchy,Type Status,Type Citations,Taxonomic Notes,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Expedition/Project,Field Number(s),Date Collected,Preparation Details (Preparation:Remarks),Inventory Status,Status Remarks,Genetic Sample Type,Biorepository Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
"NMNH","35079","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:27:00","http://n2t.net/ark:/65665/3267d955c-bcd2-430c-9184-932ab79a10ba"
"NMNH","35081","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:27:00","http://n2t.net/ark:/65665/3922d26a4-e0c2-4a29-b03e-2887a9b1bf16"
"NMNH","35085","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/34a633b88-29ff-438a-8e5b-48e6f9492c6f"
"NMNH","35096","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/38d0b1af1-4b73-45e1-b292-4ff9dae85e11"
"NMNH","35100","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:27:00","http://n2t.net/ark:/65665/3a3a004d5-8af2-4b0b-9ec7-a9ab76a882f4"
"NMNH","35102","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:27:00","http://n2t.net/ark:/65665/35565dc1c-5dc3-4181-9a55-83784f308de6"
"NMNH","35103","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/3ab19f4f9-ba20-4626-a607-78124db72b91"
"NMNH","35105","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:26:00","http://n2t.net/ark:/65665/314670ecd-ab95-4d87-be3c-e7cf536b46de"
"NMNH","35106","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:26:00","http://n2t.net/ark:/65665/3627d6d44-4520-44fd-8d25-6fa3bdc404ff"
"NMNH","35107","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:26:00","http://n2t.net/ark:/65665/3d066c813-b956-4733-a640-3719a116eac8"
"NMNH","35109","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/33ad77359-ce04-49ae-8691-fa241b6a8664"
"NMNH","35113","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/38a07da27-8111-458e-9d13-a1a47c3cdc9c"
"NMNH","35114","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:25:00","http://n2t.net/ark:/65665/383596a26-a080-4eda-9f03-b54536657e06"
"NMNH","35118","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:25:00","http://n2t.net/ark:/65665/3d7161a80-1f80-4bae-8d94-4bb69c7e7a31"
"NMNH","35122","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/34bdfc008-4268-403e-8c62-35ccbea3c382"
"NMNH","35141","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/3cedf63e9-086e-4b0e-8bb6-605e054f6f59"
"NMNH","35154","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/3faedf85a-35bc-43f3-9db2-a1d1996e49cd"
"NMNH","35158","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/34d84724b-a504-414e-a1cb-2de762e9c869"
"NMNH","35161","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:25:00","http://n2t.net/ark:/65665/3b55685f6-37dc-4e9c-bba1-5e160b9ec44c"
"NMNH","35163","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:25:00","http://n2t.net/ark:/65665/328b84604-234c-48db-a072-35e230859169"
"NMNH","35164","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/32e96f9aa-9849-47ab-aafa-3a45b8aed55e"
"NMNH","35166","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/32c336dc2-7753-4704-97b9-a6bde27f6414"
"NMNH","35171","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:25:00","http://n2t.net/ark:/65665/3a518c6ec-4410-4ed9-9e50-d92291e75df7"
"NMNH","35173","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/3fd323031-e8a7-48a9-b6ae-97166f8e564f"
"NMNH","35174","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:25:00","http://n2t.net/ark:/65665/337058056-aa2a-4f69-82ca-a2a8fb011905"
"NMNH","35178","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:25:00","http://n2t.net/ark:/65665/362aaec3b-b65c-4365-9890-9f51adaf185b"
"NMNH","35196","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:25:00","http://n2t.net/ark:/65665/3b85e04f3-be8a-4f83-b19b-502034c862fd"
"NMNH","35201","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:25:00","http://n2t.net/ark:/65665/3d8f6096a-c3d6-4712-9be7-4c13eae47c6d"
"NMNH","35204","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/34dba640c-1419-437e-a292-bb02d86f7c4d"
"NMNH","35205","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:25:00","http://n2t.net/ark:/65665/304173825-5cdc-446f-bba7-31292a9b7976"
"NMNH","35135","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:25:00","http://n2t.net/ark:/65665/372197e8a-0bbb-4d9d-8cbb-dc909c0bd42d"
"NMNH","35136","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:25:00","http://n2t.net/ark:/65665/375fe0824-5327-4692-a480-a02b0d4cc71d"
"NMNH","35137","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:25:00","http://n2t.net/ark:/65665/3b04c3765-05d2-4d83-8f4c-e908fa9d7044"
"NMNH","35138","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:25:00","http://n2t.net/ark:/65665/3904421ae-6c51-4c46-8e4e-a9a0852d89b5"
"NMNH","35139","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/39f95402c-af82-4bb2-b13a-b1ea60439f58"
"NMNH","35152","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:25:00","http://n2t.net/ark:/65665/3a77d6234-ce6d-4a58-879c-8ed95870e084"
"NMNH","35156","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/38d8b3f9f-d12b-4095-9f96-ae94afb4d9d1"
"NMNH","35160","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/33ceacc3f-2ade-431f-8584-69b964e17596"
"NMNH","35165","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/39bfa3c58-6529-4fb1-b84e-d8d61f16fd9f"
"NMNH","35167","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:25:00","http://n2t.net/ark:/65665/3667123ab-299d-4bb2-969a-e57e41ad6826"
"NMNH","35168","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/3fd92a32d-873e-4eac-bc32-30354d2884a1"
"NMNH","35169","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:25:00","http://n2t.net/ark:/65665/3f7632c90-14cc-4f7b-a866-b6aebb391b1d"
"NMNH","35170","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 14:25:00","http://n2t.net/ark:/65665/354b1ed46-1005-4cb8-928e-9d4130f1766a"
"NMNH","35172","Specimen","Amphibia","Anura","Ranidae","Staurois natator","","Staurois natator : Ranidae : Anura : Amphibia : Chordata","","","","Philippines","Mindanao Island","","Mount Apo, between Todaya and camp","","","","","No Field Number","13 Jul 1904","Ethanol","In collection","","","","","","","","","02 Oct 2018 13:08:00","http://n2t.net/ark:/65665/39cb3096b-4ce3-404d-96d3-9c540309f64f"
